step,x_center,y_center,width,height,area,label,time
65,125.5,28.0,69,56,1125.5,Black,0.04345536231994629
65,30.0,14.5,60,29,964.5,Black,0.04345536231994629
66,125.5,70.0,37,54,1865.0,Green,0.05283403396606445
66,51.0,27.5,32,27,219.5,Red,0.05283403396606445
66,87.5,48.5,39,97,2638.5,Red,0.05283403396606445
66,47.5,70.0,39,54,1735.5,Black,0.05283403396606445
66,125.5,28.0,69,56,1125.5,Black,0.05283403396606445
66,30.0,14.5,60,29,964.5,Black,0.05283403396606445
67,147.0,110.5,26,19,213.0,Blue,0.041200876235961914
67,125.5,70.0,37,54,1859.5,Green,0.041200876235961914
67,48.5,30.0,27,22,214.5,Red,0.041200876235961914
67,87.5,48.5,39,97,2625.0,Red,0.041200876235961914
67,48.0,70.5,38,53,1731.0,Black,0.041200876235961914
67,132.0,28.0,56,56,1022.0,Black,0.041200876235961914
67,30.5,15.5,61,31,1022.5,Black,0.041200876235961914
68,147.0,110.5,26,19,213.0,Blue,0.05167245864868164
68,125.5,70.0,37,54,1859.5,Green,0.05167245864868164
68,48.5,30.0,27,22,214.5,Red,0.05167245864868164
68,87.5,48.5,39,97,2625.0,Red,0.05167245864868164
68,48.0,70.5,38,53,1731.0,Black,0.05167245864868164
68,132.0,28.0,56,56,1022.0,Black,0.05167245864868164
68,30.5,15.5,61,31,1022.5,Black,0.05167245864868164
69,150.5,112.5,19,15,131.5,Blue,0.06338620185852051
69,125.5,70.0,37,54,1866.0,Green,0.06338620185852051
69,52.5,27.5,31,27,196.5,Red,0.06338620185852051
69,88.0,48.5,40,97,2636.0,Red,0.06338620185852051
69,48.0,69.5,38,55,1732.0,Black,0.06338620185852051
69,125.5,28.0,69,56,1130.0,Black,0.06338620185852051
69,31.0,16.5,62,33,1033.0,Black,0.06338620185852051
70,150.5,112.5,19,15,131.5,Blue,0.04421114921569824
70,125.5,70.0,37,54,1866.0,Green,0.04421114921569824
70,52.5,27.5,31,27,196.5,Red,0.04421114921569824
70,88.0,48.5,40,97,2636.0,Red,0.04421114921569824
70,48.0,69.5,38,55,1732.0,Black,0.04421114921569824
70,125.5,28.0,69,56,1130.0,Black,0.04421114921569824
70,31.0,16.5,62,33,1033.0,Black,0.04421114921569824
71,148.5,111.0,23,18,290.0,Blue,0.04052615165710449
71,125.5,70.0,37,54,1855.5,Green,0.04052615165710449
71,52.5,29.0,27,24,169.0,Red,0.04052615165710449
71,89.0,48.5,42,97,2662.0,Red,0.04052615165710449
71,48.0,69.5,38,55,1712.0,Black,0.04052615165710449
71,131.0,28.0,58,56,1024.0,Black,0.04052615165710449
71,31.0,15.5,62,31,1009.5,Black,0.04052615165710449
72,148.5,111.0,23,18,290.0,Blue,0.053026676177978516
72,125.5,70.0,37,54,1855.5,Green,0.053026676177978516
72,52.5,29.0,27,24,169.0,Red,0.053026676177978516
72,89.0,48.5,42,97,2662.0,Red,0.053026676177978516
72,48.0,69.5,38,55,1712.0,Black,0.053026676177978516
72,131.0,28.0,58,56,1024.0,Black,0.053026676177978516
72,31.0,15.5,62,31,1009.5,Black,0.053026676177978516
73,125.5,70.0,37,54,1867.0,Green,0.04142284393310547
73,51.0,32.0,20,18,128.0,Red,0.04142284393310547
73,89.0,48.5,42,97,2712.5,Red,0.04142284393310547
73,89.5,29.0,17,22,203.0,Red,0.04142284393310547
73,48.0,69.0,38,56,1728.0,Black,0.04142284393310547
73,124.5,28.0,71,56,1069.5,Black,0.04142284393310547
73,36.0,15.5,72,31,1007.0,Black,0.04142284393310547
74,125.5,70.0,37,54,1867.0,Green,0.04982495307922363
74,51.0,32.0,20,18,128.0,Red,0.04982495307922363
74,89.0,48.5,42,97,2712.5,Red,0.04982495307922363
74,89.5,29.0,17,22,203.0,Red,0.04982495307922363
74,48.0,69.0,38,56,1728.0,Black,0.04982495307922363
74,124.5,28.0,71,56,1069.5,Black,0.04982495307922363
74,36.0,15.5,72,31,1007.0,Black,0.04982495307922363
75,148.0,111.5,24,17,250.0,Blue,0.040802717208862305
75,125.5,70.0,37,54,1862.5,Green,0.040802717208862305
75,19.5,55.5,17,13,106.0,Red,0.040802717208862305
75,87.5,48.5,41,97,2621.5,Red,0.040802717208862305
75,46.0,69.5,42,55,1752.5,Black,0.040802717208862305
75,122.0,28.0,76,56,942.0,Black,0.040802717208862305
75,37.0,14.5,74,29,981.5,Black,0.040802717208862305
76,148.0,111.5,24,17,250.0,Blue,0.044988155364990234
76,125.5,70.0,37,54,1862.5,Green,0.044988155364990234
76,19.5,55.5,17,13,106.0,Red,0.044988155364990234
76,87.5,48.5,41,97,2621.5,Red,0.044988155364990234
76,46.0,69.5,42,55,1752.5,Black,0.044988155364990234
76,122.0,28.0,76,56,942.0,Black,0.044988155364990234
76,37.0,14.5,74,29,981.5,Black,0.044988155364990234
77,125.5,70.0,37,54,1870.0,Green,0.05126214027404785
77,12.5,54.5,17,13,101.0,Red,0.05126214027404785
77,81.0,61.5,48,71,2274.5,Red,0.05126214027404785
77,44.5,20.0,33,40,396.5,Red,0.05126214027404785
77,42.5,67.0,49,60,1755.5,Black,0.05126214027404785
77,106.5,28.0,107,56,1050.5,Black,0.05126214027404785
77,21.5,12.0,43,24,377.5,Black,0.05126214027404785
78,125.5,70.0,37,54,1870.0,Green,0.04723310470581055
78,12.5,54.5,17,13,101.0,Red,0.04723310470581055
78,81.0,61.5,48,71,2274.5,Red,0.04723310470581055
78,44.5,20.0,33,40,396.5,Red,0.04723310470581055
78,42.5,67.0,49,60,1755.5,Black,0.04723310470581055
78,106.5,28.0,107,56,1050.5,Black,0.04723310470581055
78,21.5,12.0,43,24,377.5,Black,0.04723310470581055
79,149.0,113.5,22,13,137.0,Blue,0.03331112861633301
79,125.5,70.0,37,54,1867.0,Green,0.03331112861633301
79,69.5,54.5,71,85,2208.5,Red,0.03331112861633301
79,20.0,26.0,40,52,588.0,Red,0.03331112861633301
79,49.5,70.0,35,54,1711.5,Black,0.03331112861633301
79,120.5,28.0,79,56,1065.0,Black,0.03331112861633301
79,62.0,6.5,28,13,176.0,Black,0.03331112861633301
79,18.5,7.0,37,14,166.0,Black,0.03331112861633301
80,149.0,113.5,22,13,137.0,Blue,0.0486452579498291
80,125.5,70.0,37,54,1867.0,Green,0.0486452579498291
80,69.5,54.5,71,85,2208.5,Red,0.0486452579498291
80,20.0,26.0,40,52,588.0,Red,0.0486452579498291
80,49.5,70.0,35,54,1711.5,Black,0.0486452579498291
80,120.5,28.0,79,56,1065.0,Black,0.0486452579498291
80,62.0,6.5,28,13,176.0,Black,0.0486452579498291
80,18.5,7.0,37,14,166.0,Black,0.0486452579498291
81,150.0,113.5,20,13,167.0,Blue,0.04513072967529297
81,125.5,70.0,37,54,1866.0,Green,0.04513072967529297
81,86.5,69.5,37,55,1852.5,Red,0.04513072967529297
81,25.0,25.5,50,51,778.5,Red,0.04513072967529297
81,49.5,70.0,35,54,1721.0,Black,0.04513072967529297
81,120.5,28.0,79,56,1070.0,Black,0.04513072967529297
81,58.0,8.5,36,17,361.5,Black,0.04513072967529297
81,8.5,13.5,17,27,201.0,Black,0.04513072967529297
82,150.0,113.5,20,13,167.0,Blue,0.05600929260253906
82,125.5,70.0,37,54,1866.0,Green,0.05600929260253906
82,86.5,69.5,37,55,1852.5,Red,0.05600929260253906
82,25.0,25.5,50,51,778.5,Red,0.05600929260253906
82,49.5,70.0,35,54,1721.0,Black,0.05600929260253906
82,120.5,28.0,79,56,1070.0,Black,0.05600929260253906
82,58.0,8.5,36,17,361.5,Black,0.05600929260253906
82,8.5,13.5,17,27,201.0,Black,0.05600929260253906
83,147.5,110.5,25,19,278.0,Blue,0.0527956485748291
83,125.5,70.0,37,54,1860.0,Green,0.0527956485748291
83,86.5,69.5,37,55,1843.0,Red,0.0527956485748291
83,22.5,30.0,45,60,974.5,Red,0.0527956485748291
83,49.5,70.5,35,53,1709.0,Black,0.0527956485748291
83,97.5,28.0,125,56,1608.5,Black,0.0527956485748291
83,8.0,14.5,16,29,228.0,Black,0.0527956485748291
84,147.5,110.5,25,19,278.0,Blue,0.047957658767700195
84,125.5,70.0,37,54,1860.0,Green,0.047957658767700195
84,86.5,69.5,37,55,1843.0,Red,0.047957658767700195
84,22.5,30.0,45,60,974.5,Red,0.047957658767700195
84,49.5,70.5,35,53,1709.0,Black,0.047957658767700195
84,97.5,28.0,125,56,1608.5,Black,0.047957658767700195
84,8.0,14.5,16,29,228.0,Black,0.047957658767700195
85,148.0,114.5,24,11,120.0,Blue,0.03676176071166992
85,125.5,70.0,37,54,1865.0,Green,0.03676176071166992
85,86.5,69.5,37,55,1874.5,Red,0.03676176071166992
85,26.0,33.0,52,52,799.0,Red,0.03676176071166992
85,17.5,12.5,25,25,142.5,Red,0.03676176071166992
85,49.5,70.0,35,54,1714.0,Black,0.03676176071166992
85,101.5,28.0,117,56,1492.0,Black,0.03676176071166992
85,11.5,7.5,23,15,148.5,Black,0.03676176071166992
86,148.0,114.5,24,11,120.0,Blue,0.041629791259765625
86,125.5,70.0,37,54,1865.0,Green,0.041629791259765625
86,86.5,69.5,37,55,1874.5,Red,0.041629791259765625
86,26.0,33.0,52,52,799.0,Red,0.041629791259765625
86,17.5,12.5,25,25,142.5,Red,0.041629791259765625
86,49.5,70.0,35,54,1714.0,Black,0.041629791259765625
86,101.5,28.0,117,56,1492.0,Black,0.041629791259765625
86,11.5,7.5,23,15,148.5,Black,0.041629791259765625
87,147.0,110.0,26,20,367.5,Blue,0.04697299003601074
87,125.5,69.5,37,55,1850.0,Green,0.04697299003601074
87,86.5,69.5,37,55,1838.5,Red,0.04697299003601074
87,27.5,33.5,55,51,546.5,Red,0.04697299003601074
87,22.0,9.5,22,19,124.0,Red,0.04697299003601074
87,49.5,70.0,35,54,1715.5,Black,0.04697299003601074
87,102.0,28.0,116,56,1486.0,Black,0.04697299003601074
87,13.5,6.5,27,13,165.5,Black,0.04697299003601074
88,147.0,110.0,26,20,367.5,Blue,0.048760175704956055
88,125.5,69.5,37,55,1850.0,Green,0.048760175704956055
88,86.5,69.5,37,55,1838.5,Red,0.048760175704956055
88,27.5,33.5,55,51,546.5,Red,0.048760175704956055
88,22.0,9.5,22,19,124.0,Red,0.048760175704956055
88,49.5,70.0,35,54,1715.5,Black,0.048760175704956055
88,102.0,28.0,116,56,1486.0,Black,0.048760175704956055
88,13.5,6.5,27,13,165.5,Black,0.048760175704956055
89,149.0,112.0,22,16,126.5,Blue,0.051606178283691406
89,125.5,70.0,37,54,1880.5,Green,0.051606178283691406
89,78.0,55.0,54,84,2050.0,Red,0.051606178283691406
89,35.5,29.5,31,59,346.5,Red,0.051606178283691406
89,49.0,70.0,36,54,1720.0,Black,0.051606178283691406
89,101.5,28.0,117,56,1251.0,Black,0.051606178283691406
89,19.0,8.0,38,16,324.0,Black,0.051606178283691406
90,149.0,112.0,22,16,126.5,Blue,0.050028085708618164
90,125.5,70.0,37,54,1880.5,Green,0.050028085708618164
90,78.0,55.0,54,84,2050.0,Red,0.050028085708618164
90,35.5,29.5,31,59,346.5,Red,0.050028085708618164
90,49.0,70.0,36,54,1720.0,Black,0.050028085708618164
90,101.5,28.0,117,56,1251.0,Black,0.050028085708618164
90,19.0,8.0,38,16,324.0,Black,0.050028085708618164
91,148.5,112.0,23,16,236.0,Blue,0.05105781555175781
91,125.5,70.0,37,54,1855.5,Green,0.05105781555175781
91,81.5,62.0,47,70,1980.5,Red,0.05105781555175781
91,41.0,15.5,30,31,298.5,Red,0.05105781555175781
91,33.5,69.5,67,55,1786.5,Black,0.05105781555175781
91,104.0,28.0,112,56,1229.5,Black,0.05105781555175781
91,21.5,11.5,43,23,421.5,Black,0.05105781555175781
92,148.5,112.0,23,16,236.0,Blue,0.03947710990905762
92,125.5,70.0,37,54,1855.5,Green,0.03947710990905762
92,81.5,62.0,47,70,1980.5,Red,0.03947710990905762
92,41.0,15.5,30,31,298.5,Red,0.03947710990905762
92,33.5,69.5,67,55,1786.5,Black,0.03947710990905762
92,104.0,28.0,112,56,1229.5,Black,0.03947710990905762
92,21.5,11.5,43,23,421.5,Black,0.03947710990905762
93,148.5,114.0,23,12,159.0,Blue,0.057878971099853516
93,125.0,91.0,36,12,379.0,Green,0.057878971099853516
93,125.5,61.0,37,36,1115.5,Green,0.057878971099853516
93,86.0,91.0,36,12,383.0,Red,0.057878971099853516
93,84.0,51.5,42,51,1365.0,Red,0.057878971099853516
93,59.0,16.0,18,32,111.0,Red,0.057878971099853516
93,49.5,90.0,35,14,335.0,Black,0.057878971099853516
93,33.5,59.5,67,37,1098.0,Black,0.057878971099853516
93,113.5,28.0,93,56,1156.0,Black,0.057878971099853516
93,28.0,15.0,56,30,950.0,Black,0.057878971099853516
94,148.5,114.0,23,12,159.0,Blue,0.05992531776428223
94,125.0,91.0,36,12,379.0,Green,0.05992531776428223
94,125.5,61.0,37,36,1115.5,Green,0.05992531776428223
94,86.0,91.0,36,12,383.0,Red,0.05992531776428223
94,84.0,51.5,42,51,1365.0,Red,0.05992531776428223
94,59.0,16.0,18,32,111.0,Red,0.05992531776428223
94,49.5,90.0,35,14,335.0,Black,0.05992531776428223
94,33.5,59.5,67,37,1098.0,Black,0.05992531776428223
94,113.5,28.0,93,56,1156.0,Black,0.05992531776428223
94,28.0,15.0,56,30,950.0,Black,0.05992531776428223
95,149.5,115.0,21,10,104.5,Blue,0.05170083045959473
95,125.5,69.5,37,55,1864.0,Green,0.05170083045959473
95,86.5,55.0,37,84,2122.0,Red,0.05170083045959473
95,69.0,13.5,18,27,141.5,Red,0.05170083045959473
95,33.5,69.5,67,55,1779.5,Black,0.05170083045959473
95,117.5,28.0,85,56,1116.0,Black,0.05170083045959473
95,33.0,16.5,66,33,1086.5,Black,0.05170083045959473
96,149.5,115.0,21,10,104.5,Blue,0.04872274398803711
96,125.5,69.5,37,55,1864.0,Green,0.04872274398803711
96,86.5,55.0,37,84,2122.0,Red,0.04872274398803711
96,69.0,13.5,18,27,141.5,Red,0.04872274398803711
96,33.5,69.5,67,55,1779.5,Black,0.04872274398803711
96,117.5,28.0,85,56,1116.0,Black,0.04872274398803711
96,33.0,16.5,66,33,1086.5,Black,0.04872274398803711
97,149.0,112.5,22,15,161.5,Blue,0.041054725646972656
97,125.5,69.5,37,55,1863.5,Green,0.041054725646972656
97,80.5,51.0,49,92,2870.5,Red,0.041054725646972656
97,33.5,70.0,67,54,1778.5,Black,0.041054725646972656
